,nickname,text,score,like,dislike,time,watch_movie
1581,bini****,사랑스러운 사랑 이야기,9,3,11,2017-04-01 21:15:00,0
1582,효미니(naao****),어떻게 봤냐구요? 혼자 봤어요 ~가짜가 아닌 진짜 사랑이 뭘까요 맘이 저리고 아프네요,9,3,11,2017-03-30 23:02:00,관람객
1583,batt****,사랑에 관한 호소이며 해변은 기억,8,3,11,2017-03-28 17:56:00,관람객
1584,해무(hamh****),....휴 가라앉는 기분,9,3,11,2017-03-26 13:29:00,0
1585,영비니(chd4****),재밌네 추천합니다 김민희는 이쁘네요,10,4,12,2017-05-09 14:28:00,0
1586,봉봉(bomn****),처연하고 마음이 무겁다 사랑이란 뭘까?,8,4,12,2017-03-31 21:12:00,관람객
1587,푸른하늘(kbsk****),"우리 개인의 삶을 들여다 보게 하는, 삶의 굴레에서 벗어날 수 없지만 그래도  영화 속  감독의 말 처럼 한 번 쯤 '고상한 ' 생각을 하게 하는 영화입니다.",9,4,12,2017-03-31 17:32:00,0
1588,SENTER(tlsw****),참 남 가정사에  관심들 많으셔,7,5,13,2017-03-31 22:07:00,0
1589,랄랄라(bell****),김민희가 너무 매력있어서 불륜녀란 소리가 안나와요허나 홍상수는 매력없소,10,6,14,2017-04-11 17:00:00,관람객
1590,경이vv(tpru****),사랑이 죄는 아니기에  10점 줍니다 하고싶은 이야기 잘 표현 했어요,10,6,14,2017-04-05 23:04:00,0
1591,길에게길을묻다(usbi****),선입견을 가지는 이상한 자칭 영화팬이란 넘들의 경종을 울리는 의미에서 처음이자 마지막으로 10점을 준다.,10,6,14,2017-03-30 18:15:00,0
1592,안드리아나(luvs****),영화다운 영화. 예술가는 예술가다,9,6,14,2017-03-25 22:17:00,0
1593,U Ryung(pjyc****),현실과 비현실 진심과 외면이 교차하는 차갑고 아픈 영화,10,7,15,2017-04-11 17:00:00,관람객
1594,stit****,"10점짜리 영화는 아니었지만, 영화도 안 본 사람들에게 별점 테러 당할 영화도 아니었음.",10,7,15,2017-04-05 17:27:00,0
1595,루카(oms1****),김민희를 위한 자기반성 영화,10,7,15,2017-04-02 16:22:00,관람객
1596,추지혜(cjh6****),그녀는 아직 배가고프다,10,7,15,2017-04-02 00:13:00,관람객
1597,제롬(mmer****),낮에 밤을 헤메는 영혼들,10,7,15,2017-03-27 08:10:00,0
1598,신승현(sh92****),나는 어떤 삶을 살아야될까. 그리고 무슨 생각으로 살아왔을까.,9,7,15,2017-03-26 14:57:00,관람객
1599,잼킴(jam_****),굿굿굿 좋아 영화는 홍상수 보석같은 감독.,10,8,16,2017-04-02 23:47:00,관람객
1600,별이빛나다(dpch****),가슴이 답답한 사람들 보시면 좋을 것 같아요~,10,8,16,2017-04-01 23:17:00,관람객
1601,youhoooo(hugh****),"어디에 계세요? 저는 밤의 해변에서 혼자, 입니다.",10,9,17,2017-03-30 13:16:00,관람객
1602,해와달(welo****),김민희 너무 예쁘네요 재밌게 봤어요,9,9,17,2017-03-27 21:53:00,관람객
1603,나나(l8_a****),연기를 어떻게 해야 되는지 아는 배우와. 그녀를 사랑한 감독이 그 배우를 자랑하는 영화.,9,11,19,2017-03-26 19:51:00,관람객
1604,lovej_(dusw****),"홍상수 감독 영화 중에서 가장 재미있게 봤고, 개인적으로 영화 보는 내내 여러가지 생각을 할 수 있어서 좋았다.",8,11,19,2017-03-26 16:45:00,관람객
1605,tupa****,영알못 찌질이들 총출동했네ㅋㅋ,10,12,20,2017-03-26 17:22:00,0
1606,온리원(seve****),우리 사랑하게 내버려두세요 당신들이 우릴 비난할 자격이 있나요,9,14,22,2017-03-25 16:35:00,관람객
1607,hide****,김민희의 연기가 좋은거 같네요,10,16,24,2017-03-26 21:01:00,관람객
1608,박실장(movi****),늘 그렇듯 술자리 씬은 즐거웠음,9,17,25,2017-03-25 17:58:00,관람객
1609,happ****,"정말 아름다운 영화예요. 바닷가에서 반나절 자고 난 듯한, 독일에서 몇 년 있다 온 듯한, 아련하고 갚은 뒷맛을 남기는 사랑의 영화네요.",10,24,32,2017-03-27 18:07:00,관람객
1610,ehdw****,너무 노골적이야 영화라는 매개체를 1차원적으로 이용,8,0,9,2017-04-17 23:47:00,관람객
1611,Musike(puha****),홍상수의 솔직한 자기 고백. 너무 솔직해서 놀랐다.,9,1,10,2017-04-11 19:28:00,관람객
1612,rich****,"그녀는 이쁘고,그의 유머는 여전하다.  현실만 씁쓸할 뿐..",8,1,10,2017-04-08 17:14:00,관람객
1613,chri****,김민희 배우님 앞으로도 좋은 작품 많이 만나시길 바랍니다.,9,2,11,2017-05-01 20:39:00,관람객
1614,스타베이(star****),완벽한 영화다 현실을 그대로 반영했으니까 ㅋㅋ,10,2,11,2017-04-04 20:04:00,0
1615,메이스(dely****),영화에 대한 평가는 영화만 놓고 하길 여기서 개인의 사생활이 왜 나오냐.. 시대에 떨어지는 놈들..,9,2,11,2017-04-01 19:46:00,0
1616,ㅇㅇ(kaid****),군데군데 지나치게 노골적인 장면들 빼고는 평소보다 훨씬 좋았음 ㅋㅋ 잘하는 걸 어쩌란 말이긔,9,3,12,2017-04-07 03:13:00,관람객
1617,히든식사(chef****),고기 맛도 모르는 것들이!  스펨 먹는다고 왜 지날들이야!?  그래도 맥주는 요세 맛이 좋아진 MAX .   그래도  역시 홍상수 참 이쁜 김민희. 그들의 용기(?)에  안타까운 응원을...,8,3,12,2017-03-31 20:23:00,0
1618,리니(seal****),예술성 짙은 영화예요 !,10,4,13,2017-04-03 00:37:00,0
1619,예리나(yeri****),자서전적 영화네요  김민희 연기 참 잘해요  재능이 아까워요,7,4,13,2017-03-31 18:32:00,관람객
1620,메이엔젤(este****),홍상수가 아니라 김민희라서 봤다. 역시 김민희라서 좋았다. 그녀의 에너지가 있었기에 이렇게나 만들어 질 수 있었을 것같다.,9,4,13,2017-03-26 19:20:00,0
1621,poto****,배우들 내공들이 다들 대단. 연출은 생각보다....,8,4,13,2017-03-23 23:45:00,0
1622,상실이(leon****),홍상수의 정수를 보여주는 영화,10,5,14,2017-04-06 22:39:00,관람객
1623,dudw****,이 영화를 보고나서 홍상수 감독님 찍은 영화를 다시 찾아서 봤다 . 보고나서 든 생각은 너무 솔직했던 영화였고 대사중 공감되서 놀라기도 하고 많은 생각을 가지게 해준 영화다. 물론 불륜은 나쁜거지만 영화의 연출이나 ...,10,5,14,2017-04-05 22:33:00,0
1624,찰리오(char****),응원합니다. 연기가 실제 같아요.,10,5,14,2017-04-02 14:57:00,0
1625,moonie(nara****),가자로 하는 것들은 전부 없어져야돼,9,5,14,2017-03-31 20:07:00,관람객
1626,어메이징(hiph****),홍상수 & 김민희 그리고 베를린 영화제 여우주연상 그 이후 이야기는?,6,5,14,2017-03-26 20:59:00,관람객
1627,제이수아(outo****),김민희의 깊어진 연기가 더해져 홍상수 감독 최고의 수작이 될 듯,9,5,14,2017-03-26 18:38:00,0
1628,jiwo****,너무너무 좋았습니다. 두 번 보고싶어요.,10,6,15,2017-05-07 12:16:00,관람객
1629,tonh****,훌륭한 영화. 그러니까 다들 할 일 하세요.,10,7,16,2017-03-30 13:28:00,0
1630,햄(hamh****),"김민희씨의 연기가 좋았습니다. 우리가 원하는 것, 욕망에 대해 조금 더 깊이 다루었다면 좋았을텐데 하는 아쉬움이 남습니다.",7,7,16,2017-03-27 23:07:00,관람객
1631,1001****,"섬세한 영화였다. 느끼는 걸 그대로 말하는 느낌의, 어떨 땐 푹푹 파고드는.",9,7,16,2017-03-26 00:00:00,0
1632,blue(bbar****),홍상수 감독 특유의 전개 누가봐두 그분작품다운   김민희라는배우에 대해 가치와 가능성에대해 누구나 생각해보는 영화,7,8,17,2017-03-26 19:23:00,관람객
1633,스무살(sunh****),아.. 그들의 불륜 스캔들만 없었더라면...아가씨와 조금조금씩 겹치던 김민희무기력한 특유의 표정과 말투 매력적이긴 하다..,9,8,17,2017-03-26 17:58:00,관람객
1634,kims****,"감독과 주연배우, 두 사람의 인생을 여러모로 송두리째 갈아넣어 만든 작품. 김민희는 한국의 잉그리드 버그만이 되려는 걸까.",9,9,18,2017-03-26 18:58:00,관람객
1635,채원(nena****),감독의 책 읽는 장면 하나로 모든게 설명되는 영화,9,9,18,2017-03-25 18:53:00,관람객
1636,캡슐마녀(mann****),김민희 연기력과 홍상수의 연출력이 만들어낸 멋진 영화,9,10,19,2017-03-25 19:00:00,관람객
1637,주물(jumo****),영화로만 평가하지 않는 못난 인간들 때문에...,10,11,20,2017-05-01 16:14:00,0
1638,cnae****,"변명 가득하고 불편하다고들 하는데, 그럼 아름답고 맘 편히 볼 수 있을 줄 알았냐? 암튼 난 김민희 연기가 좋다.",10,11,20,2017-04-01 22:11:00,관람객
1639,스타쥐티(star****),지금까지 홍상수의 모든 작품을 봐야만 제대로 이해할 수 있는 홍상수 계보의 정수를 보여준 작품.,10,11,20,2017-03-26 19:21:00,0
1640,love****,너무도 솔직한 영화. 타인의 이해를 넘어서 있는 그대로 순순한 모습. 김민희가 잘하는 연기를 본 느낌. 재미있었다.,10,12,21,2017-03-29 19:57:00,0
1641,달 강(dbdb****),김민희 정말 매력적인 여배우ㅜㅠ 영화도 무척 흡입력이 좋아서 푹 빠져서봤네요!,10,13,22,2017-03-29 18:13:00,관람객
1642,휘끼휘끼(fefe****),"그들은 사랑이라는 변명을 하고, 사랑이라는 고백을 한다",10,13,22,2017-03-27 23:16:00,0
1643,오트랄라(otul****),개인적으로 정말 좋았습니다. 다소 이해하기 어려운 부분들이 있었지만 완성도 높은 김민희씨의 연기와 대사들이 인상 깊었습니다.,10,14,23,2017-03-30 08:03:00,관람객
1644,브레히트(meta****),영화를 봤을 리가 없는 인간들의 평점테러가 참 가관이네요... 홍상수와 그의 가족사에 대해 아무 것도 모르는 인간들이 몇몇 종편과 찌라시의 선정적 보도에 발끈해가지고서는... 딱 막장드라마 수준의 인간들. 그저 묵묵...,10,17,26,2017-03-29 09:50:00,0
1645,유쁑꽁(qmfo****),홍상수의 자기변명 그렇지만재밌다,10,17,26,2017-03-25 19:58:00,관람객
1646,aaaaaaa(manj****),김민희라는 배우의 가능성이 너무 아깝다.,7,18,27,2017-03-25 15:20:00,관람객
1647,zhai****,후회한다고 달라진 것 없지. 없지만  후회가 없는 인생이 너무 재미가  없으니까,10,25,34,2017-03-26 00:14:00,관람객
1648,최영은(ye_c****),시간이 허락한다면 이런 영화나 보고 살았으면,10,28,37,2017-03-25 21:22:00,관람객
1649,ptty****,사생활은 사생활이고 영화는 영화다 김민희 재발견 멋지고 이쁜 배우다,10,49,58,2017-03-23 21:07:00,관람객
1650,eshim(e_sh****),홍상수 감독 영화 중 제일 많이 웃었던 것 같다.,9,2,12,2017-04-08 19:50:00,관람객
1651,kkkk(mhs7****),영화내용이  자기들 이야기를 합리화하고  대변하는듯 또는 대놓고 떠벌리는듯해 감정이입이  덜됬습니다 . . .영화로만 보면 영상도 여주인공연기도 차분하고 깨끗했습니다,6,2,12,2017-03-24 10:35:00,0
1652,애니(ff11****),아가씨나보아야지이잉,10,3,13,2017-04-06 14:07:00,0
1653,sall****,김민흘ㄹ 위한 영화. 아직 계속되는 그들의 이야기,10,3,13,2017-04-01 19:49:00,관람객
1654,제로(thin****),"깊은 시선, 공간의 활용이 좋았다. 사실 김민희는 그렇게 보이지않았고, 카메라에 걸린 인물들의 뒷모습이 좋았다. 영화의 전반적인 공허감이 좋았다.",8,3,13,2017-03-26 13:53:00,0
1655,매미(grey****),마지막꿈에서    깨어나  해변을  걸어가는장면   여기서 주인공의   허탈함과공허함을   느낄수  있었습니다,7,3,13,2017-03-25 02:17:00,0
1656,아몬드(iii0****),김민희의 연기는 국내최고라고 말할 수 있다. 하지만 그들은 왜 사랑과 욕구만을 외치고 '책임'을 회피하는가. 불편할 정도로 자전적이라고 말할 수밖에 없다,6,3,13,2017-03-24 01:33:00,0
1657,정소진(uori****),Good choice!!!,10,4,14,2017-04-01 22:32:00,관람객
1658,leehyemi(yumy****),김민희의 연기력이 돋보임,7,4,14,2017-03-31 18:28:00,관람객
1659,카일로렌(skyw****),그가 그녀에게 바치는 사랑의 세레나데....,8,4,14,2017-03-25 20:58:00,0
1660,soph****,뭔가 가슴으로 그리워하게 하는 영화네요,10,5,15,2017-04-01 20:18:00,관람객
1661,vous(yeaw****),좋았다 그냥 연기가 좋았다. 좋았다는 말만 생각이 난다,10,5,15,2017-04-01 19:47:00,관람객
1662,이예지(leey****),"전작 이후 이 이상의 연기는 없을 것이라 생각했는데, 그녀는 한층 더 성장했다",9,5,15,2017-03-24 08:38:00,0
1663,주시오(kyeo****),감독 개인의 일이 영화를 감상하는데 방해요소가 됨.굳이 관객이 영화에 현실을 이입하게 대사나 상황설정을 했어야 했나 실망했다.여배우연기는 훌륭함. 영화 자체도 좋았음,10,6,16,2017-05-03 21:52:00,관람객
1664,w1sker(ther****),영화 안 보고 1점 준 쿵쾅들이 많아서 10점 주고 간다,10,6,16,2017-04-04 17:07:00,0
1665,bju(byun****),연기도 연출도 좋았지만.. 잊지맙시다,10,6,16,2017-04-03 19:24:00,관람객
1666,니나(purp****),민희킴에 의해 만들어져서 민희킴이 살린 영화. 배우들의 연기는 모두 좋았다.,7,7,17,2017-03-26 22:41:00,관람객
1667,xen8****,"남자의 영화에서 여자의 영화로, 갈구의 영화에서 충만의 영화로.",9,7,17,2017-03-25 17:09:00,관람객
1668,예티(8gbg****),영화 잘봤습니다 시간 금방 가네요,10,8,18,2017-03-26 23:14:00,0
1669,업다구(xren****),그들은 예술을 하는구나,10,10,20,2017-03-26 19:41:00,0
1670,블루링고(dodr****),영화 자체보다는. 보고 나서 이야기할 거리가 많아서 좋았습니다.,8,10,20,2017-03-25 16:09:00,관람객
1671,freud(apdl****),"곧 죽어도 미련없을만큼의 사랑이라면 옳고 그름이 뭐가 중요할까. 얼마나 가는지, 언제 끝나는지는 중요하지 않다. 단 한번이라도 그런 사랑이 있었다면 그걸로 충분하다 난 누가 뭐래도 이 영화가 참 좋다.",10,11,21,2017-03-25 00:03:00,0
1672,proportional(tsur****),"영화...영화로서는 정말 좋았다.  소리치는 영희가, 노래하는 영희가, 해변에 누워있는 영희가 어찌 그리 매력적이던지....김민희의 내면과 연기가 충돌하는 이 영화가 이상하게 좋았다. 그래서 슬펐다. 영희가 벌떡 일...",10,11,21,2017-03-24 10:09:00,0
1673,고다르(kio0****),조금 더 인간 내면에 집중하고 있다.,9,13,23,2017-03-25 20:30:00,관람객
1674,reve****,그냥까는 1점이 많아서 10점준다. 그냥 영화만봐라 사생활 엮지말고,10,15,25,2017-03-24 18:07:00,0
1675,미호얌(goo8****),깊은 쓸쓸함이 느껴지는 아름다움... 그 허무함..일상다반사적인 경험을 매우 자연스럽게 연기해서 좋았습니다,8,16,26,2017-03-26 08:04:00,관람객
1676,오투(leca****),해변에 혼자 누워있는 김민희가 계속 생각나네요.,9,16,26,2017-03-26 01:23:00,관람객
1677,김솔(soki****),그사람이 아니고선 함부로 떠들지말라 너흰 얼마나 깨끗한가,10,17,27,2017-03-26 02:49:00,0
1678,미노꾸(mino****),홍상수 감독이 뉴스에 나올때 같이 욕했지만 ...마음속으론  늦게나마 다시 찾은 사랑과 그의 용기가 너무 부러웠다. 나는 그랬다.,10,19,29,2017-03-26 04:17:00,0
1679,dmlt****,잘봤습니다 김민희 너무 이쁨,10,21,31,2017-03-27 18:21:00,관람객
1680,damdaming(ewon****),인상깊게 . 중간중간 재미있게도 보았어요 . 옆에분이 궁시렁거려서 다시보고프네요 ㅜㅜ 제발 영화볼때 진동도 끄시고... 자기만의 영화비평은 나가서 하시길 ㅜㅜ,10,22,32,2017-03-27 19:17:00,관람객
1681,타르(hein****),역시최고다홍상수영화의어떤새로운계단,10,23,33,2017-03-25 15:01:00,관람객
1682,myzo****,극중영희가 어떤사람인지 관찰하였고 이해해보고싶었다.위태롭고 불안정해보이기도하였고 때때로 평화로워보이기도 하였다 있을수도 있지만 사회적인 통념상 용납안되는. 일반적인 많은사람들은 자신이 가지고 있는 책임과 틀안에서 절...,10,44,54,2017-03-23 13:15:00,관람객
1683,romero(rite****),홍상수 영화치고 너무 거침없다. 설교조의 말을 줄이고 사랑에 대해서만 이야기했으면 더 좋았을 것 같다.,8,1,12,2017-04-01 16:49:00,0
1684,신성철(scsh****),이미 결별한 한참 후까지도 가보았다는 홍상수식 허세,8,1,12,2017-03-24 12:44:00,0
1685,니시오잇신(sooy****),믿고보는 김민희 홍상수의 이상이 실현된 여배우,10,2,13,2017-04-18 10:50:00,0
1686,마라마라마라(sgiz****),홍상수는 영화변태인거 같다. 홍상수 영화는 항상 이상하게 재밌다.,7,2,13,2017-04-01 17:07:00,관람객
1687,레플리카(smil****),지독하다...현실에 가까워 참으로 지독하다 현실과 조금만 거리가 있었더라면 더 아름다웠을까?,8,2,13,2017-03-24 15:28:00,0
